id,name,type,categ_id,default_code,barcode,list_price,standard_price,weight,description,image_1920,Extra Product Media/Image,Extra Product Media/Name
bd62e780,Direnza Vortex Air Induction Scoop – Ford Focus MK3 RS / ST250 2.3 / 2.0 12-18,GOODS,Air induction,,,89.99,0.00,0.01,"As proud stockists of Direnza, we offer their precision-engineered Air Induction Kits, developed through extensive testing and investment to deliver real performance gains. Each kit is designed to maximise airflow, improve throttle response, and enhance overall engine efficiency. Trusted by tuning professionals and enthusiast drivers alike, Direnza's induction solutions bring out the true potential of your vehicle. Designed to replace the OE setup, providing up to 50% more filter surface area to help maximise capacity Engineered to help your engine breathe easier and improve throttle response from your vehicle Gains in power and torque are noticeable over a larger RPM range A straightforward way to give your car a sporty, performance soundtrack Complete kit includes mandrel-bent alloy pipework and high quality cotton filter 3"" Aluminium Intake Pipe with Black Powder Coated Finish All Direnza Cold Air Induction Scoops are manufactured in house, ensuring long-lasting performance enhancements. This piece channels air from the large grille opening directly into the factory snorkel feeding the stock airbox. An increased amount of cooler airflow is key in making the most efficient power out of your Focus ST! Pulling in fresh air from the grill of the Focus ST ensures that air entering into the intake system is as close to ambient as possible.",https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/products-product_bolts.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/products-product_bolts.jpg,Main Image
bd62e780,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/products-123_1_.jpg,Gallery Image 1
bd62e780,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/products-123_9_.jpg,Gallery Image 2
f8d09515,Direnza Cold Air Induction Kit – Subaru Impreza GDA New Age WRX STI 2.0 / 2.5 Turbo 01-07,GOODS,Air induction,,,199.99,0.00,0.01,"As proud stockists of Direnza, we offer their precision-engineered Air Induction Kits, developed through extensive testing and investment to deliver real performance gains. Each kit is designed to maximise airflow, improve throttle response, and enhance overall engine efficiency. Trusted by tuning professionals and enthusiast drivers alike, Direnza's induction solutions bring out the true potential of your vehicle. Designed to replace the OE setup, providing up to 50% more filter surface area to help maximise capacity Engineered to help your engine breathe easier and improve throttle response from your vehicle Gains in power and torque are noticeable over a larger RPM range A straightforward way to give your car a sporty, performance soundtrack Complete kit includes mandrel-bent alloy pipework and high quality cotton filter 3"" Aluminium Intake Pipe with Black Powder Coated Finish Direnza Cold Air Induction Kits include lightweight alloy pipework mandrel-bent for accurate placement on your vehicle, and coated with a premium grade, black textured finish for a sleek appearance. Designed in-house by Direnza engineers, our Cold Air Induction Kits reduce blockages and significantly enhance air flow into the engine compared with stock induction arrangements, boosting your car’s soundtrack and performance.",https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/AIAK083-02a.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/AIAK083-02a.jpg,Main Image
f8d09515,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/products-subaru_air_kit.jpg,Gallery Image 1
f8d09515,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/AIAK083-01a.jpg,Gallery Image 2
cf129634,Direnza Cold Air Induction Kit – Ford Focus MK2 ST225 2.5 05-11,GOODS,Air induction,,,109.99,0.00,0.01,"As proud stockists of Direnza, we offer their precision-engineered Air Induction Kits, developed through extensive testing and investment to deliver real performance gains. Each kit is designed to maximise airflow, improve throttle response, and enhance overall engine efficiency. Trusted by tuning professionals and enthusiast drivers alike, Direnza's induction solutions bring out the true potential of your vehicle. Designed to replace the OE setup, providing up to 50% more filter surface area to help maximise capacity Engineered to help your engine breathe easier and improve throttle response from your vehicle Gains in power and torque are noticeable over a larger RPM range A straightforward way to give your car a sporty, performance soundtrack Complete kit includes mandrel-bent alloy pipework and high quality cotton filter 3"" Aluminium Intake Pipe with Black Powder Coated Finish Direnza Cold Air Induction Kits include lightweight alloy pipework mandrel-bent for accurate placement on your vehicle, and coated with a premium grade, black textured finish for a sleek appearance. Designed in-house by Direnza engineers, our Cold Air Induction Kits reduce blockages and significantly enhance air flow into the engine compared with stock induction arrangements, boosting your car’s soundtrack and performance.",https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/AIKI016B-03a.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/AIKI016B-03a.jpg,Main Image
cf129634,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/products-aiak016-01f_1.jpg,Gallery Image 1
cf129634,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/AIKI016B-02.jpg,Gallery Image 2
08ea69f7,Direnza Cold Air Induction Kit – BMW 3 / 5 Series E60 E90 E91 E92 335i N54,GOODS,Air induction,,,219.99,0.00,0.01,"As proud stockists of Direnza, we offer their precision-engineered Air Induction Kits, developed through extensive testing and investment to deliver real performance gains. Each kit is designed to maximise airflow, improve throttle response, and enhance overall engine efficiency. Trusted by tuning professionals and enthusiast drivers alike, Direnza's induction solutions bring out the true potential of your vehicle. Designed to replace the OE setup, providing up to 50% more filter surface area to help maximise capacity Engineered to help your engine breathe easier and improve throttle response from your vehicle Gains in power and torque are noticeable over a larger RPM range A straightforward way to give your car a sporty, performance soundtrack Complete kit includes mandrel-bent alloy pipework and high quality cotton filter 3"" Aluminium Intake Pipe with Black Powder Coated Finish Direnza Cold Air Induction Kits include lightweight alloy pipework mandrel-bent for accurate placement on your vehicle, and coated with a premium grade, black textured finish for a sleek appearance. Designed in-house by Direnza engineers, our Cold Air Induction Kits reduce blockages and significantly enhance air flow into the engine compared with stock induction arrangements, boosting your car’s soundtrack and performance.",https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/AIKI017-01a.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/AIKI017-01a.jpg,Main Image
08ea69f7,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/products-img_7211_copy_square.jpg,Gallery Image 1
08ea69f7,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/AIKI017-04a.jpg,Gallery Image 2
e98a2f2c,Direnza Cold Air Induction Kit with ECU Heat Shield – Ford Focus MK2 ST225 2.5 05-11,GOODS,Air induction,,,199.99,0.00,0.01,"As proud stockists of Direnza, we offer their precision-engineered Air Induction Kits, developed through extensive testing and investment to deliver real performance gains. Each kit is designed to maximise airflow, improve throttle response, and enhance overall engine efficiency. Trusted by tuning professionals and enthusiast drivers alike, Direnza's induction solutions bring out the true potential of your vehicle. Designed to replace the OE setup, providing up to 50% more filter surface area to help maximise capacity Engineered to help your engine breathe easier and improve throttle response from your vehicle Gains in power and torque are noticeable over a larger RPM range A straightforward way to give your car a sporty, performance soundtrack Complete kit includes mandrel-bent alloy pipework and high quality cotton filter 3"" Aluminium Intake Pipe with Black Powder Coated Finish Direnza Cold Air Induction Kits include lightweight alloy pipework mandrel-bent for accurate placement on your vehicle, and coated with a premium grade, black textured finish for a sleek appearance. Designed in-house by Direnza engineers, our Cold Air Induction Kits reduce blockages and significantly enhance air flow into the engine compared with stock induction arrangements, boosting your car’s soundtrack and performance.",https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/AIKI016-01a.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/AIKI016-01a.jpg,Main Image
e98a2f2c,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/IMG_3255-copy-2-square.jpg,Gallery Image 1
e98a2f2c,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/products-aiki016-05_1.jpg,Gallery Image 2
d955c84a,Direnza Cold Air Induction Kit – Vauxhall Astra H MK5 VXR Z20LEH 04-09,GOODS,Air induction,,,184.99,0.00,0.01,"As proud stockists of Direnza, we offer their precision-engineered Air Induction Kits, developed through extensive testing and investment to deliver real performance gains. Each kit is designed to maximise airflow, improve throttle response, and enhance overall engine efficiency. Trusted by tuning professionals and enthusiast drivers alike, Direnza's induction solutions bring out the true potential of your vehicle. Designed to replace the OE setup, providing up to 50% more filter surface area to help maximise capacity Engineered to help your engine breathe easier and improve throttle response from your vehicle Gains in power and torque are noticeable over a larger RPM range A straightforward way to give your car a sporty, performance soundtrack Complete kit includes mandrel-bent alloy pipework and high quality cotton filter 3"" Aluminium Intake Pipe with Black Powder Coated Finish Direnza Cold Air Induction Kits include lightweight alloy pipework mandrel-bent for accurate placement on your vehicle, and coated with a premium grade, black textured finish for a sleek appearance. Designed in-house by Direnza engineers, our Cold Air Induction Kits reduce blockages and significantly enhance air flow into the engine compared with stock induction arrangements, boosting your car’s soundtrack and performance.",https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/products-aiak061-01_copy.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/products-aiak061-01_copy.jpg,Main Image
d955c84a,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/products-aiak061-02_3_copy.jpg,Gallery Image 1
d955c84a,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/products-aiak061-03_2_copy.jpg,Gallery Image 2
